,company_cd,company_name,company_name_h,company_name_k,company_name_r,company_type,company_url,e_status_x,e_status_y,has_station_data,is_bullet,lat,line_cd,line_name,line_name_h,line_name_k,lon,rr_cd,station_cd1,station_cd2,zoom
112,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141320,1141321,10.0
113,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141321,1141322,10.0
114,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141322,1141323,10.0
115,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141323,1141324,10.0
116,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141324,1141325,10.0
117,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141325,1141326,10.0
118,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141326,1141327,10.0
119,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141327,1141328,10.0
120,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141328,1141329,10.0
121,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141329,1141330,10.0
122,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141330,1141331,10.0
123,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141331,1141332,10.0
124,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141332,1141333,10.0
125,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141333,1141334,10.0
126,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141334,1141335,10.0
127,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141335,1141336,10.0
128,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141336,1141337,10.0
129,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141337,1141338,10.0
130,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141338,1141339,10.0
131,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141339,1141340,10.0
132,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141340,1141341,10.0
133,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141341,1141342,10.0
134,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141342,1141343,10.0
135,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141343,1141344,10.0
136,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141344,1141345,10.0
137,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141345,1141346,10.0
138,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141346,1141347,10.0
139,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141347,1141348,10.0
140,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141348,1141349,10.0
141,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141349,1141350,10.0
142,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.12564790559256,11413,JR飯田線(豊橋～天竜峡),JR飯田線(豊橋～天竜峡),イイダセン,137.6689493601425,11.0,1141350,1141351,10.0
143,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141401,1141402,10.0
144,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141402,1141403,10.0
145,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141403,1141404,10.0
146,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141404,1141405,10.0
147,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141405,1141406,10.0
148,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141406,1141407,10.0
149,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141407,1141408,10.0
150,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141408,1141409,10.0
151,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141409,1141410,10.0
152,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141410,1141411,10.0
153,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141411,1141412,10.0
154,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141412,1141413,10.0
155,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141413,1141414,10.0
156,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141414,1141415,10.0
157,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141415,1141416,10.0
158,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141416,1141417,10.0
159,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141417,1141418,10.0
160,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141418,1141419,10.0
161,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141419,1141420,10.0
162,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141420,1141421,10.0
163,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141421,1141422,10.0
164,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141422,1141423,10.0
165,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141423,1141424,10.0
166,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141424,1141425,10.0
167,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141425,1141426,10.0
168,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141426,1141427,10.0
169,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141427,1141428,10.0
170,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141428,1141429,10.0
171,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141429,1141430,10.0
172,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141430,1141431,10.0
173,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141431,1141432,10.0
174,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141432,1141433,10.0
175,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141433,1141434,10.0
176,3.0,JR東海,東海旅客鉄道株式会社,ジェイアールトウカイ,JR東海,1.0,http://jr-central.co.jp/,0.0,0.0,True,False,35.75990218108237,11414,JR飯田線(天竜峡～辰野),JR飯田線(天竜峡～辰野),イイダセン,137.89863526278498,11.0,1141434,1141435,10.0
